# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,YBXUZANQVN,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
2.451911009727432145e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 4.562723791764677905e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.451911009727432145e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.444085893486302297e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 5.781434039787980428e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.444085893486302297e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.435591368143824553e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 6.841778244360663397e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.435591368143824553e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.427087515057598210e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 7.537091244468774320e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.427087515057598210e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.419239531583882297e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 1.110223024625156540e-16, 7.717641583273882055e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.419239531583882297e+01, -1.696442241577983623e+01, 6.470188457828981443e-01
2.412526959701415308e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 7.354936973346115625e-02, -4.830379501109715072e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.412526959701415308e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.407156194591878418e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 3.552713678800500929e-15, 6.532860011786401078e-02, 5.438221043143118826e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 2.407156194591878773e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.403095457481087038e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 1.110223024625156540e-16, 5.379382361912221633e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 2.403095457481087038e+01, -1.696442241577983623e+01, 6.470188457828981443e-01
2.400177672232490167e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 3.982019556565252749e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 2.400177672232490167e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.398224882724716522e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 2.293948840486936813e-02, 3.097465484928919141e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.799999999999999822e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 2.398224882724716522e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.397380908600663219e+01, -1.696442241577983623e+01, 6.470188457828980333e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.397380908600663219e+01, -1.696442241577983623e+01, 6.470188457828980333e-01
2.477375020960290897e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.477375020960290897e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.476159571251397296e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 2.814474849196613171e-03, 1.262300737849768561e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.476159571251397296e+01, -1.712001353805915471e+01, 6.609323560073716575e-01
2.474412421227106407e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 2.220446049250313081e-16, 6.764052082807170407e-03, 1.050469048820829927e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.474412421227106407e+01, -1.712001353805915471e+01, 6.609323560073717685e-01
2.471952731374922507e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 1.213772777525823354e-02, 8.781001875925453463e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.471952731374922507e+01, -1.712001353805915471e+01, 6.609323560073714354e-01
2.468589604684591166e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 1.914614322060614882e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.468589604684591166e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.464170399480213902e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 2.777733571951868097e-02, -2.557994556910702329e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.464170399480213902e+01, -1.712001353805915471e+01, 6.609323560073716575e-01
2.458657167474697758e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 3.760722281771455844e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.458657167474697758e+01, -1.712001353805915471e+01, 6.609323560073714354e-01
2.452207491722116828e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 4.765216744714129149e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.452207491722116828e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.445206070600332637e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 5.639181564517858902e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.445206070600332637e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.438196961295928844e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 6.212277638628571630e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.438196961295928844e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.431728437742114579e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 6.361092187374939311e-02, -5.585068686556192626e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.431728437742114579e+01, -1.712001353805915471e+01, 6.609323560073716575e-01
2.426195751610215012e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 6.062141084807959324e-02, -5.860493230195163823e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.426195751610215012e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.421769019478401219e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 5.384562671613490892e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 2.421769019478401219e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
2.418422048408065095e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 4.433834707927253316e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 2.418422048408065095e+01, -1.712001353805915471e+01, 6.609323560073716575e-01
2.416017129658079199e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 3.282089899865014981e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 2.416017129658079199e+01, -1.712001353805915471e+01, 6.609323560073714354e-01
2.414407586904965797e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 1.110223024625156540e-16, 1.890735646377250667e-02, 1.879011317953246337e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 2.414407586904965797e+01, -1.712001353805915471e+01, 6.609323560073714354e-01
2.413711960248954824e+01, -1.712001353805915471e+01, 6.609323560073715464e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.413711960248954824e+01, -1.712001353805915471e+01, 6.609323560073715464e-01
# DegenGeom Type, nXsecs
STICK_NODE, 16
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
1.400000000000000000e+01, 0.000000000000000000e+00, -8.699999999999999956e-01, 2.128682694897468508e+01, 0.000000000000000000e+00, -8.699999999999999956e-01, 1.757176963153627369e+01, 0.000000000000000000e+00, -8.700000000000001066e-01, 1.704355328220833243e+01, 0.000000000000000000e+00, -8.700000000000001066e-01, 1.542222380150786165e-01, 2.750920454866836451e-01, 7.286826948974685081e+00, 2.513398162752378706e+00, 6.910549287869994828e+01, -5.919468471433957633e-15, 3.994106534505922901e-01, 1.587309378380892255e+01, 1.727931109181562681e-16, 5.534316382439928184e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.499714545213282513e+00, 7.499714545213282513e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.400000000000000000e+01, -8.699999999999999956e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.400000000000000000e+01, 0.000000000000000000e+00, -8.699999999999999956e-01, 1.000000000000000000e+00, 1.545945589656675390e-01, 2.996992634560098345e-01, 1.800000000000000000e+02, 2.048646458883530030e+01, 2.629881802199823121e-02, 2.629881802200705748e-02
1.466453463372361909e+01, -1.089137855955236711e+00, -7.726054284286859586e-01, 2.128682694897468508e+01, -1.089137855955236711e+00, -7.726054284286859586e-01, 1.791520497220751906e+01, -1.089137855955236711e+00, -7.726054284286859586e-01, 1.743170483125465964e+01, -1.089137855955236711e+00, -7.726054284286859586e-01, 1.477208654925550313e-01, 2.760384804206984510e-01, 6.622292315251065986e+00, 1.728617804691028992e+00, 5.161410877645230499e+01, -1.195041310050121214e-15, 2.392519144949595833e-01, 1.036112628798561452e+01, 9.680719705925445967e-16, 4.376410259311100504e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.801175785498346116e+00, 6.801175785498345228e+00, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.466453463372361909e+01, -7.726054284286859586e-01, 1.089137855955236711e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.466453463372361909e+01, -1.089137855955236711e+00, -7.726054284286859586e-01, 1.000000000000000000e+00, 1.436776791557785316e-01, 3.001722486629607167e-01, 1.800000000000000000e+02, 1.907425438507987181e+01, 2.065464131463526018e-02, 2.065464131464292766e-02
1.532906926744723819e+01, -2.178275711910473422e+00, -6.752108568573718106e-01, 2.128682694897468508e+01, -2.178275711910473422e+00, -6.752108568573718106e-01, 1.825841129136854590e+01, -2.178275711910473422e+00, -6.752108568573718106e-01, 1.781958709870106716e+01, -2.178275711910473422e+00, -6.752108568573719216e-01, 1.397691529465182325e-01, 2.771960480747197586e-01, 5.957757681527446891e+00, 1.125201562018544488e+00, 3.736535489299956225e+01, -3.770793295193696199e-15, 1.326486231836572771e-01, 6.415623320962479781e+00, -2.825945841492967243e-16, 3.350004790886119910e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.103386811214006613e+00, 6.103386811214006613e+00, 1.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.532906926744723819e+01, -6.752108568573718106e-01, 2.178275711910473422e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.532906926744723819e+01, -2.178275711910473422e+00, -6.752108568573718106e-01, 1.000000000000000000e+00, 1.327621490212070321e-01, 3.004686803057325939e-01, 1.800000000000000000e+02, 1.765294662784033974e+01, 1.696608567529021144e-02, 1.696608567529666808e-02
1.599360390117085728e+01, -3.267413567865710800e+00, -5.778162852860577736e-01, 2.128682694897468508e+01, -3.267413567865710800e+00, -5.778162852860577736e-01, 1.860129376735358164e+01, -3.267413567865710800e+00, -5.778162852860577736e-01, 1.820703036675028486e+01, -3.267413567865710800e+00, -5.778162852860577736e-01, 1.298208540724413718e-01, 2.786442680553211648e-01, 5.293223047803827797e+00, 6.797036082051278738e-01, 2.602577183450701170e+01, -1.989135142239373276e-15, 6.617342559391400925e-02, 3.709702181945317090e+00, 6.723938303506537920e-17, 2.455099977164983294e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.406645292076816212e+00, 5.406645292076815323e+00, 1.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.599360390117085728e+01, -5.778162852860577736e-01, 3.267413567865710800e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.599360390117085728e+01, -3.267413567865710800e+00, -5.778162852860577736e-01, 1.000000000000000000e+00, 1.218483337980193759e-01, 3.006040246878619593e-01, 1.800000000000000000e+02, 1.622289455316351336e+01, 1.436697963975710687e-02, 1.436697963976249319e-02
1.665813853489447638e+01, -4.356551423820947733e+00, -4.804217137147437366e-01, 2.128682694897468508e+01, -4.356551423820947733e+00, -4.804217137147437366e-01, 1.894370080006096657e+01, -4.356551423820947733e+00, -4.804217137147436256e-01, 1.859368415883874448e+01, -4.356551423820947733e+00, -4.804217137147436811e-01, 1.170160271467689389e-01, 2.805083260653006283e-01, 4.628688414080208702e+00, 3.686807397633810601e-01, 1.726183191058566280e+01, -2.232238637369951950e-15, 2.831659149207292961e-02, 1.954472920401046254e+00, -1.529322864364716406e-16, 1.691695818147695762e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.711423557266019913e+00, 4.711423557266019024e+00, 1.800000000000000044e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.665813853489447638e+01, -4.804217137147437366e-01, 4.356551423820947733e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.665813853489447638e+01, -4.356551423820947733e+00, -4.804217137147437366e-01, 1.000000000000000000e+00, 1.109367404915109073e-01, 3.004358176143708814e-01, 1.800000000000000000e+02, 1.478446664579552206e+01, 1.243686636873246425e-02, 1.243686636873695718e-02
1.732267316861809547e+01, -5.445689279776184222e+00, -3.830271421434296442e-01, 2.128682694897468508e+01, -5.445689279776184222e+00, -3.830271421434296442e-01, 1.928537881941121768e+01, -5.445689279776184222e+00, -3.830271421434295886e-01, 1.897868893901559062e+01, -5.445689279776184222e+00, -3.830271421434296442e-01, 9.991810189927474717e-02, 2.829973502978526678e-01, 3.964153780356589607e+00, 1.686948108114507960e-01, 1.073987042729264374e+01, -1.961732878207528462e-15, 9.486014333592019537e-03, 8.990356326590950298e-01, -5.979866836174524211e-17, 1.059792313834253985e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.018509975346793439e+00, 4.018509975346794327e+00, 2.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.732267316861809547e+01, -3.830271421434296442e-01, 5.445689279776184222e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.732267316861809547e+01, -5.445689279776184222e+00, -3.830271421434296442e-01, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243936808045e-01, 1.800000000000000000e+02, 1.333804627197358350e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
1.852225193890947352e+01, -7.624963009153461257e+00, -1.881487527377426749e-01, 2.195666721408877464e+01, -7.624963009153461257e+00, -1.881487527377426749e-01, 2.022267695803127907e+01, -7.624963009153461257e+00, -1.881487527377426194e-01, 1.995697071444581638e+01, -7.624963009153461257e+00, -1.881487527377427027e-01, 9.991810189927477492e-02, 2.829973502978522237e-01, 3.434415275179301119e+00, 1.097005143771122709e-01, 6.984028166310180197e+00, -1.235707568885909849e-15, 5.344327089033183882e-03, 5.065078247469512185e-01, -5.437475696992340758e-17, 7.954729066199631715e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.481507733423490514e+00, 3.481507733423491402e+00, 2.200000000000000178e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.852225193890947352e+01, -1.881487527377426749e-01, 7.624963009153461257e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.852225193890947352e+01, -7.624963009153461257e+00, -1.881487527377426749e-01, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938122549e-01, 1.800000000000000000e+02, 1.333804627197358350e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
1.972183070920084802e+01, -9.804236738530731188e+00, 6.729636667943850181e-03, 2.262650747920286420e+01, -9.804236738530731188e+00, 6.729636667943850181e-03, 2.115997509665133691e+01, -9.804236738530731188e+00, 6.729636667943914366e-03, 2.093525248987604215e+01, -9.804236738530731188e+00, 6.729636667943855385e-03, 9.991810189927476105e-02, 2.829973502978523348e-01, 2.904676770002016184e+00, 6.636569964207879313e-02, 4.225138944962536058e+00, -7.073351986148376066e-16, 2.734469275865208503e-03, 2.591589290255091327e-01, -1.225888562021157406e-17, 5.690041071694199593e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.944505491500187588e+00, 2.944505491500188032e+00, 2.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.972183070920084802e+01, 6.729636667943850181e-03, 9.804236738530731188e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.972183070920084802e+01, -9.804236738530731188e+00, 6.729636667943850181e-03, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243936808045e-01, 1.800000000000000000e+02, 1.333804627197358350e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
2.092140947949222252e+01, -1.198351046790800822e+01, 2.016080260736308472e-01, 2.329634774431695377e+01, -1.198351046790800822e+01, 2.016080260736308472e-01, 2.209727323527139831e+01, -1.198351046790800822e+01, 2.016080260736308472e-01, 2.191353426530626791e+01, -1.198351046790800822e+01, 2.016080260736308194e-01, 9.991810189927467778e-02, 2.829973502978525568e-01, 2.374938264824731249e+00, 3.627498297840284908e-02, 2.309428577359942558e+00, -3.948389199942691421e-16, 1.222055982915281171e-03, 1.158201785395198274e-01, -1.388858342282432609e-17, 3.803859154826246813e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.407503249576885551e+00, 2.407503249576885551e+00, 2.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.092140947949222252e+01, 2.016080260736308472e-01, 1.198351046790800822e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.092140947949222252e+01, -1.198351046790800822e+01, 2.016080260736308472e-01, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243936808045e-01, 1.800000000000000000e+02, 1.333804627197358350e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
